ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
train01029,51,technician,married,secondary,no,536,yes,yes,cellular,4,feb,53,1,-1,0,unknown,0
train01030,33,unemployed,single,secondary,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,0
train01031,59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,1
train01032,60,technician,married,secondary,no,358,no,no,cellular,2,feb,95,1,216,2,failure,0
train01033,45,services,married,secondary,no,0,yes,yes,unknown,23,may,268,1,-1,0,unknown,0
train01034,25,blue-collar,single,unknown,no,431,yes,no,cellular,16,apr,493,1,317,12,failure,0
train01035,35,blue-collar,married,secondary,no,-17,yes,no,unknown,20,jul,7,1,-1,0,unknown,0
train01036,35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,1
train01037,38,technician,single,tertiary,no,1674,no,no,cellular,18,nov,333,1,-1,0,unknown,0
train01038,36,blue-collar,married,primary,no,2079,yes,yes,unknown,19,may,403,2,-1,0,unknown,0
train01039,37,blue-collar,married,secondary,no,117,yes,no,unknown,4,jun,52,1,-1,0,unknown,0
train01040,59,technician,married,primary,no,309,no,yes,cellular,29,jul,25,5,-1,0,unknown,0
train01041,53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,0
train01042,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,0
train01043,47,blue-collar,married,primary,no,521,yes,no,unknown,13,may,262,1,-1,0,unknown,0
train01044,39,management,married,tertiary,no,183,yes,no,unknown,9,may,324,2,-1,0,unknown,0
train01045,60,retired,married,primary,no,-63,yes,no,cellular,7,jul,1434,5,-1,0,unknown,0
train01046,34,technician,single,secondary,no,1386,yes,yes,unknown,28,may,185,6,-1,0,unknown,0
train01047,26,student,single,unknown,no,603,no,no,cellular,28,oct,73,1,-1,0,unknown,0
train01048,29,blue-collar,married,primary,no,18,yes,no,cellular,13,apr,297,3,-1,0,unknown,0
train01049,48,blue-collar,married,primary,no,1678,no,no,cellular,28,jan,263,2,-1,0,unknown,0
train01050,30,admin.,married,secondary,yes,23,no,yes,cellular,4,feb,149,2,-1,0,unknown,0
train01051,35,management,married,secondary,no,533,no,no,cellular,6,aug,221,12,-1,0,unknown,0
train01052,41,management,divorced,tertiary,no,47,yes,no,unknown,8,may,160,1,-1,0,unknown,0
train01053,29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,1
train01054,45,retired,single,tertiary,no,212,no,no,unknown,9,jun,63,1,-1,0,unknown,0
train01055,40,admin.,married,secondary,no,1538,yes,no,unknown,30,may,390,2,-1,0,unknown,0
train01056,54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,24,jul,82,3,-1,0,unknown,0
train01057,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,0
train01058,51,blue-collar,married,secondary,no,0,yes,yes,cellular,22,jul,124,2,-1,0,unknown,0
train01059,55,self-employed,married,secondary,no,100,no,no,cellular,22,aug,358,4,-1,0,unknown,0
train01060,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,230,2,-1,0,unknown,0
train01061,41,unknown,married,primary,no,526,no,no,unknown,26,may,151,3,-1,0,unknown,0
train01062,36,technician,married,secondary,no,377,yes,yes,cellular,19,nov,135,1,-1,0,unknown,0
train01063,52,blue-collar,divorced,primary,no,-97,yes,yes,unknown,9,may,167,4,-1,0,unknown,0
train01064,35,technician,single,tertiary,no,354,yes,no,cellular,4,aug,146,3,-1,0,unknown,0
train01065,46,admin.,married,unknown,no,5511,no,no,cellular,26,jul,414,2,389,1,success,1
train01066,59,retired,married,tertiary,no,3843,no,no,cellular,11,aug,104,4,-1,0,unknown,0
train01067,31,technician,married,secondary,no,-360,yes,no,unknown,27,may,93,2,-1,0,unknown,0
train01068,33,services,single,tertiary,no,1268,yes,no,cellular,6,may,451,1,350,1,other,0
train01069,33,unemployed,single,secondary,no,0,yes,yes,cellular,25,aug,159,2,-1,0,unknown,0
train01070,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,0
train01071,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,0
train01072,25,admin.,single,secondary,no,-213,no,yes,cellular,16,jul,592,1,-1,0,unknown,0
train01073,46,admin.,divorced,primary,no,509,no,no,cellular,17,jul,272,1,-1,0,unknown,0
train01074,46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,0
train01075,30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,0
train01076,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,0
train01077,46,self-employed,married,secondary,no,156,no,no,cellular,20,apr,268,1,-1,0,unknown,0
train01078,51,self-employed,divorced,primary,no,10924,no,no,cellular,6,may,106,2,-1,0,unknown,0
train01079,35,admin.,married,tertiary,no,6,no,no,cellular,26,aug,130,2,-1,0,unknown,0
train01080,57,admin.,married,primary,no,389,no,no,cellular,9,jul,108,2,-1,0,unknown,0
train01081,31,admin.,married,secondary,no,3052,yes,yes,unknown,27,may,139,2,-1,0,unknown,0
train01082,32,housemaid,single,tertiary,no,23663,yes,no,cellular,21,nov,103,2,-1,0,unknown,0
train01083,44,admin.,divorced,secondary,no,445,yes,no,cellular,17,apr,142,1,-1,0,unknown,0
train01084,53,blue-collar,married,secondary,no,21522,no,no,cellular,20,nov,83,3,149,4,failure,0
train01085,33,management,married,tertiary,no,2173,yes,no,cellular,15,apr,871,1,-1,0,unknown,0
train01086,51,retired,married,secondary,no,0,yes,no,cellular,11,oct,146,4,-1,0,unknown,0
train01087,33,technician,married,tertiary,no,148,no,no,cellular,27,aug,15,20,-1,0,unknown,0
train01088,31,services,divorced,secondary,no,62,yes,no,cellular,12,may,56,3,351,3,other,0
train01089,34,blue-collar,single,primary,no,85,no,no,unknown,16,may,136,1,-1,0,unknown,0
train01090,34,housemaid,single,secondary,no,1408,yes,no,unknown,23,may,245,1,-1,0,unknown,0
train01091,31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,1
train01092,49,blue-collar,divorced,unknown,no,39,yes,no,cellular,13,may,27,5,-1,0,unknown,0
train01093,54,entrepreneur,divorced,tertiary,no,5784,no,no,cellular,21,nov,75,5,-1,0,unknown,0
train01094,33,technician,single,tertiary,no,0,no,no,cellular,14,aug,93,2,-1,0,unknown,0
train01095,44,self-employed,married,tertiary,no,1196,no,no,cellular,20,aug,552,5,-1,0,unknown,1
train01096,30,technician,married,secondary,no,239,yes,no,cellular,21,nov,302,2,95,8,failure,0
train01097,60,blue-collar,married,primary,no,703,no,no,unknown,20,jun,24,7,-1,0,unknown,0
train01098,35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown,0
train01099,37,admin.,single,secondary,no,862,no,no,cellular,21,jul,152,2,-1,0,unknown,0
train01100,30,management,married,tertiary,no,877,no,no,cellular,22,may,122,2,108,3,failure,0
train01101,34,blue-collar,married,secondary,no,233,yes,no,cellular,18,nov,98,1,-1,0,unknown,0
train01102,48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,271,1,-1,0,unknown,1
train01103,72,management,married,secondary,no,6199,no,no,cellular,3,sep,531,1,-1,0,unknown,0
train01104,39,blue-collar,married,secondary,no,345,yes,no,cellular,15,jul,179,3,-1,0,unknown,0
train01105,47,unemployed,single,primary,no,289,no,no,cellular,5,feb,210,1,-1,0,unknown,0
train01106,41,blue-collar,divorced,secondary,no,793,yes,no,cellular,15,may,123,1,365,1,failure,0
train01107,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown,0
train01108,36,self-employed,single,tertiary,no,4752,yes,no,unknown,21,may,446,2,-1,0,unknown,0
train01109,39,blue-collar,married,primary,no,245,yes,no,unknown,7,may,148,3,-1,0,unknown,0
train01110,52,admin.,divorced,secondary,no,-342,no,no,unknown,19,may,153,1,-1,0,unknown,0
train01111,41,blue-collar,married,primary,no,3722,yes,no,unknown,19,may,590,2,-1,0,unknown,0
train01112,35,admin.,married,tertiary,no,221,yes,yes,cellular,3,feb,142,2,-1,0,unknown,0
train01113,43,self-employed,divorced,secondary,no,347,no,no,cellular,19,nov,1468,3,-1,0,unknown,1
train01114,33,management,married,tertiary,no,1585,no,no,cellular,8,aug,183,2,-1,0,unknown,0
train01115,23,blue-collar,single,secondary,no,525,yes,no,unknown,19,may,180,1,-1,0,unknown,0
train01116,50,management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,0
train01117,39,admin.,single,secondary,no,548,yes,no,unknown,3,jun,296,2,-1,0,unknown,0
train01118,36,unemployed,single,tertiary,no,953,yes,no,cellular,31,aug,102,2,101,3,failure,0
train01119,42,technician,married,secondary,no,758,yes,no,cellular,15,jul,129,4,-1,0,unknown,0
train01120,59,blue-collar,married,primary,no,80,yes,no,telephone,31,jul,46,21,-1,0,unknown,0
train01121,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,0
train01122,31,blue-collar,married,secondary,no,1908,no,no,cellular,12,may,225,1,-1,0,unknown,0
train01123,32,services,single,secondary,no,385,yes,no,cellular,14,may,247,2,-1,0,unknown,0
train01124,36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown,0
train01125,41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,-1,0,unknown,1
train01126,30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,may,87,1,345,2,other,0
train01127,32,technician,married,secondary,no,0,yes,no,cellular,18,aug,143,4,-1,0,unknown,0
train01128,48,unemployed,married,primary,no,0,no,no,cellular,21,nov,213,2,-1,0,unknown,0
train01129,56,services,married,unknown,no,616,no,no,unknown,18,jun,1812,1,-1,0,unknown,0
train01130,32,technician,single,secondary,no,4069,yes,no,cellular,25,jul,273,1,-1,0,unknown,0
train01131,55,management,single,unknown,no,111,no,no,cellular,16,apr,117,1,-1,0,unknown,0
train01132,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,1
train01133,34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,0
train01134,30,blue-collar,single,secondary,no,4749,no,no,cellular,6,aug,220,2,-1,0,unknown,0
train01135,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,0
train01136,31,self-employed,single,secondary,no,148,yes,yes,cellular,6,may,232,2,167,4,failure,0
train01137,29,technician,single,secondary,no,-218,yes,no,cellular,18,may,73,2,-1,0,unknown,0
train01138,25,management,single,tertiary,no,490,no,no,cellular,7,sep,394,1,-1,0,unknown,0
train01139,41,management,single,tertiary,no,256,yes,no,unknown,3,jun,140,6,-1,0,unknown,0
train01140,35,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,-1,0,unknown,0
train01141,53,blue-collar,divorced,secondary,no,517,yes,no,unknown,18,jun,188,2,-1,0,unknown,0
train01142,49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,0,unknown,1
train01143,45,unemployed,married,tertiary,no,1148,no,no,cellular,19,nov,782,2,-1,0,unknown,0
train01144,49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,0
train01145,44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,0
train01146,37,blue-collar,divorced,secondary,no,0,yes,yes,cellular,4,feb,131,1,-1,0,unknown,0
train01147,51,housemaid,married,primary,no,2499,no,no,unknown,12,jun,309,5,-1,0,unknown,0
train01148,43,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,187,1,-1,0,unknown,0
train01149,57,retired,married,secondary,no,1841,no,no,telephone,5,jun,302,1,-1,0,unknown,1
train01150,65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,121,1,287,3,success,0
train01151,50,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,344,1,-1,0,unknown,0
train01152,51,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,2,-1,0,unknown,0
train01153,41,management,married,tertiary,no,527,no,no,cellular,22,aug,96,1,-1,0,unknown,0
train01154,45,blue-collar,married,primary,no,665,no,no,unknown,9,jun,183,2,-1,0,unknown,0
train01155,43,services,married,secondary,no,216,yes,yes,cellular,11,may,129,1,-1,0,unknown,0
train01156,30,admin.,married,secondary,no,667,yes,no,unknown,2,jun,154,2,-1,0,unknown,0
train01157,41,management,divorced,secondary,no,276,yes,no,unknown,7,may,60,1,-1,0,unknown,0
train01158,41,management,married,tertiary,yes,-1176,yes,yes,cellular,31,jul,81,1,-1,0,unknown,0
train01159,35,technician,married,secondary,yes,-29,yes,yes,unknown,21,may,208,3,-1,0,unknown,0
train01160,35,blue-collar,single,primary,no,1772,no,no,unknown,20,jun,19,7,-1,0,unknown,0
train01161,51,technician,married,secondary,no,428,no,yes,cellular,18,jul,145,2,-1,0,unknown,0
train01162,58,unknown,married,tertiary,no,4150,no,no,unknown,6,jun,363,1,-1,0,unknown,0
train01163,57,retired,married,secondary,no,-418,no,yes,unknown,27,jun,95,1,-1,0,unknown,0
train01164,30,management,single,tertiary,no,2995,yes,no,cellular,18,nov,329,1,-1,0,unknown,0
train01165,45,self-employed,married,secondary,no,845,no,no,unknown,20,jun,76,4,-1,0,unknown,0
train01166,36,services,married,secondary,no,5000,no,no,unknown,16,jun,177,5,-1,0,unknown,0
train01167,42,technician,single,secondary,no,275,no,no,cellular,29,jul,522,3,-1,0,unknown,0
train01168,36,management,single,tertiary,no,335,no,no,unknown,10,oct,5,1,772,4,failure,0
train01169,43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,0
train01170,34,admin.,married,secondary,no,475,yes,no,unknown,7,may,559,1,-1,0,unknown,0
train01171,48,retired,married,secondary,no,74,no,yes,unknown,6,may,315,1,-1,0,unknown,0
train01172,50,management,married,tertiary,no,938,no,no,cellular,30,apr,780,1,-1,0,unknown,1
train01173,24,admin.,single,secondary,no,99,no,no,cellular,4,may,65,3,89,3,failure,0
train01174,45,housemaid,married,primary,no,4994,no,no,unknown,20,jun,48,1,-1,0,unknown,0
train01175,35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,0
train01176,67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,1
train01177,46,blue-collar,single,secondary,no,332,no,no,cellular,30,jan,11,4,-1,0,unknown,0
train01178,44,technician,married,secondary,no,227,yes,yes,cellular,8,may,364,1,262,2,failure,0
train01179,48,blue-collar,married,primary,no,0,no,yes,cellular,17,nov,479,1,-1,0,unknown,0
train01180,54,technician,divorced,secondary,no,2749,yes,no,cellular,3,feb,341,2,-1,0,unknown,0
train01181,37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,1
train01182,38,self-employed,married,tertiary,no,3139,yes,no,cellular,18,nov,177,2,-1,0,unknown,0
train01183,46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,1
train01184,33,blue-collar,married,secondary,no,101,yes,no,cellular,15,may,235,2,361,4,failure,0
train01185,45,blue-collar,married,unknown,no,13265,no,no,cellular,30,jul,113,2,-1,0,unknown,0
train01186,60,admin.,married,secondary,no,3735,no,no,cellular,22,sep,183,1,184,11,success,1
train01187,48,admin.,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,-1,0,unknown,0
train01188,43,management,married,tertiary,no,8016,yes,no,unknown,15,may,422,3,-1,0,unknown,0
train01189,41,management,divorced,secondary,no,71,yes,no,unknown,26,may,60,3,-1,0,unknown,0
train01190,25,technician,single,secondary,no,1135,yes,no,unknown,12,may,396,3,-1,0,unknown,0
train01191,32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,-1,0,unknown,0
train01192,34,blue-collar,married,primary,no,2798,yes,no,cellular,20,apr,297,4,-1,0,unknown,0
train01193,32,admin.,single,tertiary,no,89,no,no,telephone,28,jan,435,1,-1,0,unknown,0
train01194,56,admin.,married,secondary,no,150,no,no,cellular,22,aug,105,1,-1,0,unknown,0
train01195,32,technician,married,secondary,no,14,no,no,cellular,22,aug,313,6,-1,0,unknown,0
train01196,33,management,single,tertiary,no,1271,yes,no,cellular,15,apr,636,3,330,1,failure,1
train01197,48,blue-collar,single,secondary,no,44,yes,no,unknown,6,may,153,1,-1,0,unknown,0
train01198,47,management,married,secondary,no,1083,no,no,cellular,25,aug,141,4,-1,0,unknown,0
train01199,30,self-employed,single,tertiary,no,1495,no,no,cellular,6,aug,898,2,-1,0,unknown,0
train01200,37,services,married,secondary,no,651,no,no,unknown,9,jun,220,2,-1,0,unknown,0
train01201,45,technician,divorced,secondary,no,159,yes,no,unknown,26,may,66,3,-1,0,unknown,0
train01202,66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,unknown,1
train01203,47,blue-collar,married,secondary,no,473,yes,no,cellular,21,nov,127,2,176,2,other,0
train01204,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,0
train01205,60,retired,married,unknown,no,1396,no,yes,cellular,26,aug,104,2,-1,0,unknown,0
train01206,36,technician,single,secondary,no,-272,no,yes,cellular,4,jul,53,6,-1,0,unknown,0
train01207,30,management,married,tertiary,no,549,no,no,cellular,28,aug,59,8,-1,0,unknown,0
train01208,43,blue-collar,married,secondary,no,95,yes,no,cellular,18,may,296,1,-1,0,unknown,0
train01209,30,blue-collar,single,secondary,no,49,no,no,cellular,30,jan,808,2,-1,0,unknown,1
train01210,45,blue-collar,married,secondary,no,1103,yes,no,cellular,24,jul,828,2,-1,0,unknown,0
train01211,29,admin.,single,secondary,no,854,no,no,cellular,20,jul,175,5,95,1,other,0
train01212,40,admin.,divorced,secondary,no,220,yes,no,cellular,18,may,197,2,-1,0,unknown,0
train01213,46,admin.,married,secondary,no,-143,yes,no,unknown,23,may,1034,9,-1,0,unknown,0
train01214,26,technician,divorced,tertiary,no,-70,no,yes,unknown,1,jul,1992,2,-1,0,unknown,0
train01215,51,admin.,married,tertiary,no,1463,yes,no,telephone,23,jul,185,1,-1,0,unknown,0
train01216,30,technician,single,secondary,no,62,yes,no,telephone,3,feb,678,2,252,1,other,0
train01217,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,1
train01218,31,technician,married,secondary,no,1072,no,no,cellular,19,aug,141,3,-1,0,unknown,0
train01219,40,services,married,secondary,no,1293,yes,no,cellular,13,apr,128,3,-1,0,unknown,0
train01220,38,management,married,tertiary,no,-120,yes,no,cellular,11,may,148,1,367,2,failure,0
train01221,31,services,married,secondary,no,288,no,no,cellular,30,jan,164,1,-1,0,unknown,0
train01222,41,blue-collar,married,secondary,no,849,yes,yes,cellular,12,may,100,4,-1,0,unknown,0
train01223,41,unemployed,married,secondary,no,0,no,no,cellular,5,feb,532,2,-1,0,unknown,0
train01224,48,management,married,secondary,no,11146,no,no,unknown,6,jun,136,1,-1,0,unknown,0
train01225,39,management,divorced,tertiary,no,115,no,no,cellular,29,aug,345,2,-1,0,unknown,0
train01226,39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,0
